Mtr_Version,Start_Time,Status,Host,Hop,Ip,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.93.43-155f,1585746962,OK,perfsonar.embl.es,1,185.111.60.2,0.00,600,0,0.15,0.11,0.10,0.23,0.05
MTR.0.93.43-155f,1585746962,OK,perfsonar.embl.es,2,62.157.249.41,0.00,600,0,0.71,2.46,0.53,35.67,5.89
MTR.0.93.43-155f,1585746962,OK,perfsonar.embl.es,3,217.239.52.202,0.00,600,0,16.88,16.48,16.25,17.36,0.19
MTR.0.93.43-155f,1585746962,OK,perfsonar.embl.es,4,xe-1-0-6-2-0.pastr3.-.opentransit.net,0.00,600,0,21.60,23.04,21.43,59.68,4.40
MTR.0.93.43-155f,1585746962,OK,perfsonar.embl.es,5,hundredgige0-4-0-2.pastr4.-.opentransit.net,55.33,600,332,22.48,22.36,21.90,35.76,1.15
MTR.0.93.43-155f,1585746962,OK,perfsonar.embl.es,6,bundle-ether300.madtr5.-.opentransit.net,5.00,600,30,40.38,40.14,39.95,45.70,0.28
MTR.0.93.43-155f,1585746962,OK,perfsonar.embl.es,7,orangespain-27.gw.opentransit.net,25.00,600,150,40.20,40.14,39.98,46.18,0.39
MTR.0.93.43-155f,1585746962,OK,perfsonar.embl.es,8,???,100.00,600,600,0.00,0.00,0.00,0.00,0.00
MTR.0.93.43-155f,1585746962,OK,perfsonar.embl.es,9,???,100.00,600,600,0.00,0.00,0.00,0.00,0.00
MTR.0.93.43-155f,1585746962,OK,perfsonar.embl.es,10,???,100.00,600,600,0.00,0.00,0.00,0.00,0.00
MTR.0.93.43-155f,1585746962,OK,perfsonar.embl.es,11,???,100.00,600,600,0.00,0.00,0.00,0.00,0.00
MTR.0.93.43-155f,1585746962,OK,perfsonar.embl.es,12,84.88.170.24,0.17,600,1,53.36,49.95,48.76,53.70,2.05
