Mtr_Version,Start_Time,Status,Host,Hop,Ip,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,1,185.111.60.2,0.00,600,0,0.20,0.11,0.10,0.23,0.05
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,2,62.157.249.41,0.00,600,0,0.71,1.28,0.54,42.73,3.38
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,3,217.5.118.38,0.00,600,0,3.03,2.99,2.59,32.28,1.88
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,4,ffm-b4-link.telia.net,20.83,600,125,4.60,4.05,3.16,49.27,4.09
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,5,ffm-bb1-link.telia.net,0.17,600,1,18.38,18.29,18.09,19.65,0.19
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,6,prs-bb3-link.telia.net,0.00,600,0,16.74,16.33,16.25,17.06,0.16
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,7,ldn-bb3-link.telia.net,2.50,600,15,16.47,17.48,16.26,52.09,3.12
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,8,ldn-b7-link.telia.net,0.00,600,0,16.13,19.66,16.00,77.28,6.75
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,9,jisc-ic-345130-ldn-b7.c.telia.net,0.00,600,0,16.48,16.68,16.22,48.62,2.55
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,10,ae24.londtt-sbr1.ja.net,0.00,600,0,16.29,16.74,16.22,49.86,3.00
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,11,ae28.londtw-sbr2.ja.net,0.00,600,0,18.67,18.97,18.21,61.98,3.32
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,12,ae26.londtw-ban1.ja.net,0.00,600,0,16.51,16.86,16.31,40.25,2.38
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,13,ebi-dc.ja.net,0.00,600,0,17.16,17.42,17.05,33.08,1.15
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,14,hx-br-04-xe-0-1-7.ebi.ac.uk,0.00,600,0,18.85,19.64,18.71,49.97,3.33
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,15,194.66.91.189,0.00,600,0,18.93,18.90,18.81,20.08,0.12
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,16,???,100.00,600,600,0.00,0.00,0.00,0.00,0.00
MTR.0.93.43-155f,1585759724,OK,www.ebi.ac.uk,17,hx-www.ebi.ac.uk,0.00,600,0,19.30,19.34,19.09,21.50,0.29
